Case_ID,hsa-mir-1248,hsa-mir-508,hsa-mir-222,hsa-mir-548e,hsa-mir-2110,hsa-mir-450b,hsa-mir-520a,hsa-mir-548k,hsa-mir-522,hsa-mir-381,hsa-mir-411,hsa-mir-1914,hsa-mir-421,hsa-mir-449a,hsa-mir-129-2,hsa-mir-206,hsa-mir-4787,hsa-mir-579,hsa-mir-577,hsa-mir-632,hsa-mir-655,hsa-mir-3622a,hsa-mir-937,hsa-mir-607,hsa-mir-942,hsa-mir-3176,hsa-mir-4423,hsa-mir-1258,hsa-mir-190b,hsa-mir-4443,hsa-mir-1262,hsa-mir-4726,hsa-mir-548o,hsa-mir-449b,hsa-mir-1255a,hsa-mir-5193,hsa-mir-4286,hsa-mir-30d,hsa-mir-3615,hsa-mir-3064,hsa-mir-217,hsa-mir-3944,hsa-mir-374c,hsa-mir-585,hsa-mir-543,hsa-mir-377,hsa-mir-376b,hsa-mir-23a,hsa-mir-452,hsa-mir-4461,hsa-mir-4676,hsa-mir-27a,hsa-mir-4484,hsa-mir-4707,hsa-mir-3140,hsa-mir-3609,hsa-mir-765,hsa-mir-5690,hsa-mir-5187,hsa-mir-191,hsa-mir-4424,hsa-let-7g,hsa-mir-1305,hsa-mir-20b,hsa-mir-4449,hsa-mir-1269b,hsa-mir-346,hsa-mir-3173,hsa-mir-188,hsa-mir-548q,hsa-mir-499a,hsa-mir-449c,hsa-mir-5001,hsa-mir-372,hsa-mir-4745,hsa-mir-1179,hsa-mir-24-2,hsa-mir-184,hsa-mir-1304,hsa-mir-1291,hsa-mir-2355,hsa-mir-2114,hsa-mir-1185-2,hsa-mir-597,hsa-mir-3188,hsa-mir-3136,hsa-mir-383,hsa-mir-412,hsa-mir-137,hsa-mir-221,hsa-mir-5680,hsa-mir-378a,hsa-mir-363,hsa-mir-30b,hsa-mir-570,hsa-mir-5010,hsa-mir-3117,hsa-mir-212,hsa-mir-24-1,hsa-mir-376c
TCGA-A8-A099,0.0,0.0,0.2072477960149744,0.2742048194300101,0.47928851745022616,0.1448536044694595,0.0,0.0,0.0,0.2481805794475645,0.14898091519726872,0.0,0.18683617388506327,0.08750489111915409,0.0,0.0,0.0,0.13738253072163006,0.0,0.4497733043883917,0.11794045342993609,0.0,0.07211116503033575,0.0,0.0,0.0,0.0,0.07949752249730287,0.646306673889624,0.0,0.16996120959182304,0.11825831214506302,0.0,0.0,0.0,0.0,0.0,0.3894025430724799,0.2020582062841738,0.0,0.15749211039959224,0.0,0.0,0.0,0.09974894600525963,0.24299255365074715,0.1243101138176824,0.3145583652475996,0.06527483862865216,0.24816668533486475,0.27912858743166125,0.23667512646068212,0.0,0.0,0.0,0.13887121201497296,0.0,0.0,0.16894205942397336,0.4643958067804026,0.0,0.4146339825770098,0.0,0.3294233158654568,0.07467910536646517,0.0,0.21744493086125574,0.0,0.09287202984055556,0.0,0.32791382177252565,0.0,0.0,0.08403624425949661,0.17460807603734882,0.0,0.19732870697614624,0.08628105805228875,0.0,0.29434930275681426,0.2638848042358559,0.0,0.0,0.0,0.22384325820059892,0.0,0.0,0.37436027791237597,0.0,0.250615305860531,0.0,0.3098766757651017,0.19389593449652492,0.5058499883249526,0.0,0.0,0.0,0.1937859427105104,0.20278370460623418,0.22319603570387003
TCGA-E2-A1LA,0.20184779967760916,0.45453773751255083,0.4158169103342647,0.2313233037852472,0.10377128897710458,0.41282395544209866,0.2070096235309129,0.10944229328132517,0.03492938495317718,0.3807830845120899,0.18333511348925827,0.0,0.33689195882480827,0.0,0.05807565469012986,0.0,0.0,0.20101485841841127,0.10281381087392008,0.4146579044831589,0.21452458795921192,0.0,0.20986539106901866,0.37706982398013905,0.35284834964863754,0.0,0.09987192499626242,0.2313619346032759,0.5529169729862516,0.10891491670208926,0.09811736865399173,0.12479621049698182,0.0,0.0,0.0,0.11138179038840941,0.0,0.4660090541756128,0.3755296718981664,0.1928458752556758,0.2511219887552998,0.0,0.17980350789708302,0.08264252546155693,0.05758434016532229,0.28075304914793725,0.07176332349105628,0.47320290873052695,0.26487346495704067,0.5602964299740454,0.40841432450241283,0.4586210647505309,0.0,0.0,0.0,0.0,0.13726129874306328,0.09018007045892187,0.0,0.37757158111166267,0.37244413217889066,0.503962311294363,0.10908057175710788,0.16407835585785535,0.07880773185404155,0.026209277694550087,0.0,0.0,0.30915076250093404,0.1945895979312378,0.08176825251858635,0.0,0.09577133905334587,0.04851351186607829,0.10079997081489947,0.0,0.4437092281159034,0.15512006611858653,0.0,0.11111805706626839,0.5271046784092495,0.0,0.203602452591834,0.0,0.12922308295124935,0.0,0.03451369353114948,0.3459161079587158,0.0,0.6024875948737451,0.0843883854793577,0.36463583473703576,0.1928743723286857,0.50854825505233,0.0,0.19032808616317515,0.09813059527518635,0.32293826516207197,0.4328340320239099,0.2057703281873652
TCGA-A7-A0CJ,0.5312124380817982,0.2512673893439539,0.5725451629172742,0.2244378694367399,0.6208706376319028,0.22788718677289516,0.0,0.0,0.0,0.37346138167825504,0.3846002960918534,0.0,0.5532505359082402,0.572853622986112,0.0,0.0,0.1828506922995509,0.32362482193726194,0.17407839775114162,0.2758010964400779,0.36032068372531034,0.0,0.4552984210017249,0.0,0.28072927033753015,0.0,0.0,0.0,0.7428263230757506,0.0,0.0,0.2785749032975236,0.70482552759788,0.5142277626878039,0.31327124956165175,0.0,0.0,0.5316539523734465,0.49469819980978513,0.0,0.06276724001465751,0.0,0.0,0.20322676311738644,0.14160601933072248,0.1490030912679045,0.0,0.37946038689434003,0.41969175650541146,0.327490566220523,0.0,0.5078268894481384,0.0,0.0,0.0,0.24461679979329878,0.0,0.22176238824634856,0.23983423876280155,0.6446300115888675,0.0,0.5875637421255475,0.0,0.1299299800379841,0.4232861212109793,0.064451402468162,0.0,0.0,0.4482055387396358,0.0,0.4327280392971149,0.44754163342698966,0.3907957144708435,0.0,0.8426682061646545,0.0,0.6126454106564834,0.22788912110291995,0.0,0.7517436880932588,0.4745014611535108,0.22446783294163122,0.0,0.7401327916166415,0.8089185632831698,0.0,0.08487284458439935,0.4353134920160018,0.0,0.7006637398205928,0.20752001865734163,0.09995184147944203,0.11776507536797785,0.7085711598622283,0.2956945303038941,0.0,0.13201038897019005,0.4039647457317235,0.6463116283763406,0.29453831005642833
TCGA-AR-A0U2,0.0,0.3043992565465759,0.4629121285033767,0.2625870780195291,0.16332704394091516,0.7433431060185784,0.0,0.0,0.0,0.7164101432963333,0.5503339097372751,0.0,0.5323081075639569,0.0,0.3646494798176505,0.0,0.0,0.47352433721145354,0.4685073243437461,0.0,0.8277574050981568,0.0,0.44486103164635027,0.4280315111710658,0.5555891414401496,0.612847560787698,0.0,0.0,0.5539907851399437,0.650282515280985,0.0,0.0,0.8062107965828622,0.0,0.22088226113827408,0.0,0.0,0.4444311677824586,0.7152655216874448,0.0,0.17855956092749678,1.0,0.2041042860091101,0.0,0.0,0.4238823715591716,0.20647005640252794,0.5599267014916882,0.328649814426503,0.0,0.0,0.4922587435143895,0.0,0.8106563893481309,0.0,0.0,0.0,0.0,0.2806004714080257,0.6589478943429736,0.0,0.34731539898588903,0.0,0.45332400670027717,0.12403656165674856,0.07540663922202112,0.36116021263734926,0.0,0.15425368580644958,0.0,0.23525520959954885,0.0,0.44700952495077473,0.0,0.29001131284170867,0.5516960116518537,0.4205980699537957,0.2387769263582693,0.0,0.4252441945740401,0.6401139679516565,0.0,0.0,0.0,0.3717873689166327,0.0,0.0992992506948776,0.638685858499821,0.14008664865308534,0.4307542737487335,0.0,0.4189470240898403,0.30840971831974723,0.49484147552160385,0.0,0.29955996498050386,0.0,0.44385652492190275,0.4202275900013086,0.511218798423667
TCGA-B6-A2IU,0.11324105314361378,0.1151652081136285,0.24297114333941827,0.29556629589740135,0.20529968967688664,0.4912815040137714,0.02561904726139266,0.14612766678568148,0.0,0.6809151487373095,0.5947197230417117,0.0,0.5932053132596327,0.22124444826245532,0.1942714688901847,0.014954392787157393,0.09928109407341736,0.0,0.0,0.08003508542505773,0.2701002235556981,0.0,0.1505508859277832,0.0,0.28179488686470733,0.0,0.0,0.14862291157354382,0.47029083248809045,0.0,0.23352013652151307,0.0,0.12326197908519644,0.09896352809344768,0.14477874240155444,0.0,0.0,0.5193392287774541,0.2729155757895352,0.0752832667497952,0.40670602342532786,0.0,0.0,0.058974643526451244,0.20825197020651334,0.5579328552060467,0.23240134375570504,0.384639797734621,0.4177621771885124,0.11669895498266161,0.11499054739317038,0.49429318612948747,0.09612061754403901,0.0968910898562069,0.0,0.0,0.183271683404306,0.0,0.06959781536403341,0.4136841358351444,0.0,0.5110315441809465,0.0,0.37560321572645283,0.030765000761609634,0.0,0.0,0.19200648516473853,0.29040751626228406,0.0,0.19460910696252162,0.06370985183386428,0.18060678136335312,0.06477538147292425,0.0,0.04599421452732479,0.5282989789997974,0.22213015085847024,0.07266392323787399,0.0,0.36894649758696707,0.48013191560505314,0.0,0.0,0.09221505768218566,0.05730778130085784,0.16869581601982558,0.45240438976668945,0.0,0.5321083331583794,0.0,0.488794600178472,0.4405856561255384,0.6391376108254151,0.0517119366180505,0.07430037101702855,0.07167670891038812,0.45573316654232837,0.5383746803991503,0.5124782615763422
TCGA-A2-A0EX,0.14224202104408443,0.16607794224719355,0.15291061275532997,0.0,0.2651125693285773,0.6203833186014476,0.16765942811807066,0.0,0.0,0.5594025702114129,0.4998267283277435,0.0,0.2209280336326899,0.06104615977443592,0.06658904068817541,0.0,0.15584812281588392,0.16623018108693877,0.21074817585848873,0.0,0.7278446515558376,0.0,0.08725310240260081,0.0,0.1411506566807723,0.0,0.0,0.1630406138843329,0.335979392907448,0.0,0.3485716167986838,0.0,0.36203426667317284,0.08715233209096444,0.27274225993463147,0.0,0.0,0.6580305943428655,0.0,0.0,0.31041285376606886,0.0,0.0,0.0,0.20457404055031364,0.4591997110426638,0.15041281174767204,0.4786829764746017,0.07489239818682791,0.0,0.0,0.3902486569296777,0.0,0.0,0.0,0.0,0.0,0.18901351416674703,0.20441659491737635,0.47565726843116973,0.0,0.5028336124705617,0.22862814466884446,0.3177105914443725,0.09036026009472535,0.0,0.0,0.21340259224210098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509017014970545,0.28717834123476105,0.25213334160719447,0.0,0.2159519474424658,0.5732378628198787,0.0,0.4267419049631461,0.0,0.0,0.16831938552262268,0.0,0.2167478333313816,0.0,0.4594009160153764,0.17687439378944772,0.18224222963306225,0.3681787549533895,0.6842623758335306,0.33841983395400316,0.0,0.11251568727721639,0.10128136597370739,0.27576343206547405,0.639017397578772
TCGA-D8-A1XC,0.102674797055411,0.2529772305932641,0.7683817996974514,0.1088986874633507,0.2236634225687029,0.122094987867025,0.0,0.0,0.0,0.06812586960762806,0.08404001569129664,0.0,0.15947285373607833,0.04936143943659795,0.0682783393096057,0.013272575953246374,0.0,0.13441240278792718,0.059764412480453714,0.0710340944863307,0.11539065154897042,0.15284299695666506,0.1875045139087255,0.0,0.33134745219655826,0.1484693537842493,0.0,0.0,0.646019927509142,0.0,0.3238848908946039,0.0,0.0,0.0,0.16499424036592897,0.28562502905412285,0.0,0.32071742107224743,0.27542930188566817,0.22672488455653578,0.2519947157809534,0.09053589168377639,0.15246145820837084,0.17760944526671837,0.0,0.0,0.04545176195568403,0.35995322838635246,0.06205613405710225,0.10487699296534422,0.0,0.24997051046426422,0.0,0.0,0.0,0.029275487772181894,0.23262685907058242,0.0,0.2096024433456256,0.5130440451985068,0.0,0.4229579363783973,0.0,0.16678275268582093,0.0,0.0,0.0,0.26109555074914237,0.13748745854206923,0.0,0.05178844802903017,0.0,0.0,0.0,0.0,0.040821564232824036,0.1906105909542306,0.02567108847608794,0.0,0.07252952351424075,0.38154184578675376,0.0,0.0,0.11487977947515814,0.21900390118438703,0.0,0.0,0.07865743283993767,0.0,0.7876593648712267,0.1813615236010038,0.09148958602281787,0.10479323738749434,0.3650424666189661,0.0,0.2670000269413251,0.0,0.40873150716178885,0.20072047046773855,0.03525004293156608
TCGA-BH-A0WA,0.3899079223016549,0.0,0.5285547734398709,0.0,0.4255144384559408,0.7620610876384715,0.11404579224209424,0.0,0.43385534603841525,0.45267873618356924,0.4147576315687293,0.4709727162489939,0.6055987530240081,0.0,0.0,0.0,0.0,0.40260273735138596,0.6666968472451991,0.0,0.216290232910709,0.0,0.3120393205923942,0.0,0.3869163196215916,0.0,0.0,0.0,0.18181307314819575,0.0,0.0,0.0,0.0,0.0,0.24388458006372118,0.0,0.0,0.7017760559087229,0.3776697659652068,0.678972031556763,0.35449737400889303,0.0,0.36011957043528137,0.0,0.18292894538422355,0.0,0.3642937121668671,0.575462460512099,0.42984442505406784,0.39827555075114995,0.0,0.4682402880236691,0.0,0.0,0.5246174485140902,0.14683649035673826,0.0,0.28647623878930706,0.49508867845570553,0.5973033227007607,0.0,0.5251124049680469,0.0,0.3867999323900396,0.0,0.0,0.0,0.32344127478351825,0.34506124924926496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6583435619478848,0.2095177053923608,0.17288193428510953,0.19310300511762063,0.5542834335562341,0.0,0.0,0.0,0.0,0.25511141196660264,0.0,0.14743685247230384,0.0,0.5436662303551052,0.2680777154708556,0.6283055546072913,0.18574513801558298,0.5714490053063151,0.23020094072217817,0.5285406201787056,0.3454983392490619,0.4397277412149863,0.6617008388164698,0.2825274189832755
TCGA-AR-A24N,0.167949937199523,0.29263851679909053,0.304067398698325,0.0,0.449328394015006,0.5686351389157824,0.0,0.15701462030531618,0.0,0.5819115082358114,0.5748265053594211,0.0,0.3015471693102464,0.6756470692785272,0.0806727527043824,0.0,0.3119014177753715,0.27263352189756035,0.11664825237635398,0.0,0.369374600277013,0.0,0.5421307033672333,0.0,0.2359961845205583,0.0,0.34331682147371556,0.06584223768538154,0.6708470918192743,0.0,0.0,0.09794508875155768,0.24781198176063943,0.7210286141244673,0.19494527379073837,0.4672101340152957,0.0,0.6066052840104941,0.3440757076428623,0.2678817430052208,0.26534233674966434,0.0,0.10177766903104794,0.28408953928828484,0.0826150753561838,0.15385951636636294,0.10295737280313819,0.4761530869120758,0.14570005698232877,0.3000675488984888,0.4091728427139585,0.48492583976281267,0.46302716424125273,0.0,0.0,0.0,0.0,0.2289902411654352,0.13992289171060013,0.8073451996611476,0.0,0.5809757268048219,0.0,0.5207855902148097,0.0,0.0,0.0,0.35000082370483815,0.07691940668079522,0.0,0.0,0.44437336125291743,0.13740118181678074,0.12318820250928736,0.14461565698010703,0.0,0.5826265415027203,0.3366853404307684,0.07807760548057545,0.08720992342567584,0.3752752995030093,0.0,0.0,0.0,0.0,0.20391926394025084,0.0,0.06658599956225641,0.0,0.40673494456043174,0.0,0.15433373259708827,0.4553546377159475,0.7269322709354927,0.24910401099648602,0.14937714227802737,0.13631297464674766,0.36626006511774023,0.5835084302817228,0.4218458440664135
TCGA-3C-AALK,0.07745862888103815,0.5230681101564826,0.22718852640780735,0.22257076194571673,0.20979950060584768,0.44627193580513097,0.06945271853725737,0.0,0.0,0.7387595082007511,0.4794037122371084,0.1088801630465134,0.38696664043795387,0.4145673632788579,0.07747645962280597,0.015389981179816156,0.0,0.15343188147018463,0.020422609174134042,0.0823663304787885,0.4521640926117527,0.0,0.2188844580021922,0.10925775158794084,0.2863766472654191,0.0,0.28913162361884076,0.18592475313813045,0.495840419745951,0.14939784010781398,0.28405214083135627,0.0,0.0,0.3069852627715341,0.18722144871950697,0.0,0.0,0.3735231918079267,0.5978675521262863,0.14470837511491141,0.39247411568456214,0.0,0.0,0.0,0.270197088607471,0.3185915792218466,0.20775654657732595,0.3757040503623923,0.38813349187950164,0.11971718397889848,0.22103311911454968,0.4376839343736254,0.0,0.09971331304467801,0.12128183090135004,0.0,0.0,0.0,0.0,0.622261713765504,0.0,0.3804705605016161,0.3612707060898626,0.36386464579174627,0.05913602667399729,0.0,0.0921884295102963,0.07477362810924154,0.21720436913148086,0.1429060680655757,0.0,0.19330668344938778,0.07033420924342064,0.0,0.0,0.0,0.3409761790256447,0.28441280392856677,0.5640560400246781,0.08338116365033554,0.3079329799811432,0.5135360705670876,0.14952508385719804,0.0,0.09490107839371958,0.05897703024322332,0.025346762054052684,0.47226395647199615,0.0,0.46507781840088075,0.0,0.2608913959367285,0.3069277031121809,0.3667054387772323,0.05321819097911507,0.20142680181694467,0.10385294343645923,0.26663075664099295,0.34711529480581005,0.4011550796021431
TCGA-E9-A1R4,0.14585230689104503,0.9915857574481979,0.4538179626639507,0.4171552595381703,0.3416571464445268,0.5411984639740817,0.0,0.10736750793493788,0.03426720058289097,0.46944548831620003,0.44469201552829185,0.26627152727237713,0.45850996683719886,0.0,0.1311783853219735,0.0,0.5482307242537368,0.2889076941631489,0.08626410199739215,0.20143071059729337,0.21120723996761664,0.08847518509823857,0.5281370834337042,0.1459516125593472,0.4090472258057198,0.2717534047308766,0.09797857279863359,0.04502330396617159,0.6115170433909601,0.0,0.30436577896295447,0.17020046695771693,0.0,0.0,0.27966481006209964,0.20004201053784376,0.0,0.6268310927297354,0.2302928174047667,0.32725526370946234,0.3819095976926236,0.25673177265505936,0.35295336549438877,0.08107580481202413,0.17862996930027253,0.3240868519723557,0.12888713194470655,0.5675763522319124,0.24369835729112402,0.0,0.0,0.5118438651880626,0.13214249311937587,0.6205846122253939,0.0,0.045346487014887686,0.13465912619422846,0.0,0.17516239697055785,0.6369982375471106,0.0,0.5044224734447413,0.10701264385582172,0.5726648688852563,0.042294400570158534,0.0,0.1231496141078061,0.2538343520494742,0.726368971305734,0.3494834682058242,0.14685601277321783,0.0,0.2970882588188013,0.0,0.5391428622073979,0.1606846732644268,0.5882873936834736,0.5067578208912792,0.0,0.18856493051714615,0.7580332346689354,0.13714275597485973,0.19974259757179913,0.0,0.0,0.36705467230134853,0.03385938975661088,0.45250213563097375,0.0,0.5106820710982947,0.08278856716096973,0.47891841969002713,0.48905438249513794,0.7998064023798749,0.07109134755204363,0.518022917963275,0.05266456231025244,0.3674240958663799,0.5887715577692363,0.3676968516002815
TCGA-E2-A156,0.0,0.3505082562822221,0.5475250331494952,0.1541700366831936,0.30959665715398,0.275465665787795,0.0,0.18486995816347135,0.0,0.24308586635760804,0.1948523950011195,0.0,0.24436335289083808,0.20676841936011586,0.05366629703610911,0.0,0.0,0.13397036783204488,0.0,0.0,0.0,0.1523403502810956,0.19780094348453942,0.4371091084414014,0.35743984192972617,0.14798109047752575,0.0,0.0,0.5923413022351526,0.0,0.16573989172126122,0.20058405301906243,0.2917753175558595,0.07023892960533172,0.225566683098911,0.0,0.0,0.4483986267054114,0.19798526238384614,0.0,0.4378772096615701,0.24146476211363954,0.20843288439774513,0.0,0.0,0.1780273001499764,0.12122262987819764,0.3785073364993603,0.1978881456504907,0.0,0.47344446546682534,0.2927603844141782,0.0,0.39892453149757345,0.0,0.0,0.0,0.2649593301613085,0.0,0.5062478288201491,0.0,0.5334676457037133,0.18425893804461307,0.4076501120919436,0.0,0.0,0.0,0.171988164796823,0.0,0.0,0.2402444498605062,0.0,0.0,0.08194904035856264,0.0,0.0,0.3233348965273102,0.1527385280418332,0.09192904221677306,0.2388594198420399,0.4124352321974083,0.09292253284416521,0.0,0.0,0.21828367464434945,0.1356541263703246,0.0,0.0783987563031446,0.0,0.5613624787295675,0.0,0.2536727752025132,0.3118819086309767,0.43804763505512934,0.21291080654375047,0.30591296621858804,0.0,0.1419763184898077,0.3252027120514971,0.16352347857395153
TCGA-A7-A2KD,0.11520018722477743,0.24878521388991842,0.4538843585033926,0.19116513572161134,0.16333338687530013,0.6081167427492773,0.04164406777950477,0.22923190136998378,0.0,0.7527457674271104,0.47414404680294375,0.1719767063052708,0.756061584385902,0.06100507066896267,0.03685296086132648,0.0,0.0,0.32844688584403703,0.0,0.23491380561334985,0.24174088393531262,0.0,0.4924651827925754,0.1725731091014859,0.36495744993790985,0.10161948255746582,0.0,0.19005847074881715,0.40667934014217894,0.1263395360308434,0.11381455550500133,0.47760307627940346,0.8882045887300858,0.048233484824657974,0.16080375221607138,0.0,0.21496962832971975,0.48742322538320804,0.6071834691720127,0.0,0.470560488767343,0.0,0.0,0.1730985588621851,0.12061304080408174,0.5444758437772641,0.2547966869928808,0.6917840881931414,0.21088414612869297,0.07178279884486095,0.0,0.6977995135794026,0.2821270189849271,0.15749762557651906,0.0,0.0,0.0,0.10460741839589,0.0,0.3211773394647721,0.0,0.4475108124079399,0.12653169320660898,0.5507390207629586,0.09029944017957686,0.054896533865677,0.0,0.21325895467909456,0.4203864796218896,0.0,0.17126735409641589,0.0,0.200597460905856,0.0,0.0,0.0,0.609246320422391,0.48686582250572197,0.6558281130438688,0.07051198010421732,0.6579682135526639,0.3486054932802156,0.0,0.0,0.0,0.09315448402261262,0.0,0.5025341937939684,0.10198401004546419,0.6132114511491451,0.0,0.46472220232393946,0.5577859546106372,0.4706237847247233,0.0,0.2995715986276721,0.06227055047886926,0.41363402217722184,0.6222564660270877,0.46372194105327497
TCGA-GM-A2DA,0.06716309202425341,0.09033580446849629,0.2590673564782574,0.0,0.2683153248012466,0.32702428375816056,0.0,0.0,0.0,0.7041027875598715,0.6887044764478333,0.0,0.6266634905892629,0.0,0.09276763078202098,0.03515247717743732,0.04655951161502845,0.13303823890896427,0.0,0.0,0.4705634471453548,0.0,0.10574827762593128,0.0,0.2067804697748687,0.0,0.0,0.21691599776849635,0.5619607847926281,0.1285591575134081,0.24924164198420956,0.0,0.28974522525309143,0.0,0.12878201088843652,0.0697434330901648,0.218746365368101,0.4263464959803611,0.26222508198513833,0.2245055442893673,0.18806965044691085,0.0,0.0,0.24131236360613298,0.16814361800278546,0.42829467783469916,0.15271894042293482,0.35072953554317765,0.30319842961529464,0.407232416946397,0.10089961847682279,0.5597382267681128,0.08434200773729127,0.08501806645783017,0.0,0.028943102770230975,0.08594828805833371,0.0,0.11511966507277044,0.4745860517351095,0.0,0.5884007653148737,0.12875469064106299,0.3381805674225293,0.05088746773322251,0.3302842793013696,0.14817025255800417,0.0,0.06328440061833387,0.2296863967617842,0.0965162346300672,0.0,0.05996870721803002,0.05726356317729354,0.0,0.04035808858340856,0.6151329174340907,0.3875278413164631,0.0,0.03806274658827171,0.4848135375646986,0.0922760034520944,0.0,0.0,0.08091503474748532,0.0,0.0,0.2073945921841696,0.057472205920352556,0.5440089760082296,0.09960894310572281,0.5595597421852769,0.3732852985813784,0.5385520825423454,0.04537516164366769,0.12289802174858391,0.20975019789556185,0.411978009984754,0.6209443398984329,0.5699181519085461
TCGA-BH-A1EY,0.08299259431178277,0.36207556335053764,0.4131930582382797,0.26006414561996694,0.23307087704648197,0.743112681677081,0.0,0.0,0.0,0.6143272037537183,0.5409709079255854,0.17002193183505632,0.28788372343074176,0.8064686512425011,0.1998948004714434,0.0,0.0,0.0,0.031890946594332864,0.12861922901590236,0.49335198493622173,0.10342392727426561,0.2467277029061266,0.3083747170562305,0.26347300871451795,0.18158610773264008,0.11453300466464876,0.0,0.31251794676876105,0.12490349678507806,0.20337775412098213,0.0,0.358034557499562,0.7909020509254311,0.0,0.12773250459115548,0.5280643576698856,0.4991633355878211,0.14356981826644236,0.0,0.24721940126244807,0.2962989809394786,0.0,0.17130148773688847,0.20259951816320318,0.5533792738545495,0.39698032346380413,0.6600302687891881,0.2994928562389664,0.0,0.0,0.5437135229085428,0.0,0.0,0.1893877691708736,0.0,0.39111976873042587,0.0,0.20215822601367417,0.5501589054929248,0.0,0.42854988828783824,0.0,0.24605158318853215,0.0,0.0,0.0,0.0,0.43118273210894237,0.0,0.16948929413580313,0.5773916191154262,0.19851490223424548,0.055635237641248815,0.0,0.0,0.5691778352889187,0.29317877244310475,0.062410665060682005,0.06971050517477351,0.4958587887511645,0.19354140716281296,0.23349105019560945,0.0,0.0,0.0,0.0,0.60592878147076,0.0,0.5004347167643544,0.0,0.4653265604977932,0.23899301787495866,0.508231191247151,0.0,0.21581756723821713,0.11127262807535339,0.3204399237765435,0.5747790513160906,0.5485808178942919
TCGA-A8-A08G,0.3383064345561681,0.4679608162877245,0.4475399647569982,0.22842462726870824,0.3598571859194579,0.2596713432083297,0.0,0.2739108856375857,0.0,0.5665960654687375,0.3143409651595476,0.0,0.3336236979014534,0.20823106496075386,0.07951417902660039,0.0,0.0,0.0,0.11520656127938951,0.6016873231086401,0.17040525355587424,0.0,0.0,0.0,0.16460150876229257,0.0,0.24995828034905315,0.0,0.7869739520338948,0.0,0.0,0.0,0.43230623532809803,0.10406886876352388,0.0,0.0,0.0,0.5422150916227031,0.3602225900832155,0.26403458611767167,0.29760110673347706,0.0,0.0,0.20683674164532903,0.23856209046434457,0.2510238555290619,0.0,0.6599166265461558,0.29332355772671537,0.15487901609475385,0.0,0.552657965708623,0.0,0.33981786276222287,0.41332226670995953,0.587446467411056,0.0,0.0,0.0,0.7010545489987303,0.0,0.5910962792658576,0.0,0.15563442369815358,0.10789946549474821,0.0,0.0,0.0,0.2221150846372019,0.0,0.3387519106487481,0.0,0.23969538203450397,0.12141904744693895,0.0,0.0,0.5027982335973,0.13638514393038287,0.0,0.2518303294158694,0.5147990777005707,0.2278961129955806,0.0,0.0,0.32341801359196926,0.0,0.0,0.620489839665529,0.0,0.5005739192134362,0.21120625958338804,0.25126658079320063,0.11956369236198101,0.6154363143236091,0.18136486860577655,0.0,0.22239643840413517,0.3454750761605926,0.4993333057706626,0.3979064030909951
TCGA-B6-A0RP,0.23155556544753486,0.3286786772310252,0.4630163202892065,0.11190961628525009,0.37239641265792933,0.3592553244271824,0.0,0.0,0.0,0.4523560070565732,0.4778985951483794,0.0,0.1875142794108556,0.08782248245582029,0.15431443418938656,0.0,0.09117334282351451,0.0,0.08385130447203532,0.24709302279732318,0.3937606471418408,0.0,0.051044291545080826,0.0,0.14741630577871018,0.10741715711492777,0.0,0.056272765996179266,0.4634642095711367,0.0,0.2958527013178951,0.15040752653111908,0.21179513562860008,0.0,0.09413581686744035,0.13657235040167326,0.0,0.34553886569333003,0.31174335102673933,0.23242269122936576,0.24598979736295012,0.17527549098321224,0.6088030705345585,0.0,0.12686628086094823,0.4563506182109088,0.2662632890552763,0.6120352446941761,0.2248145641717972,0.0,0.19758273201430704,0.5892653334419391,0.1651594382998957,0.0,0.20249452444218907,0.0,0.0,0.0,0.11958658179819888,0.4526405514075045,0.1801810679590112,0.44691642898945383,0.0,0.10600689377603706,0.05286202247665876,0.0,0.0,0.0,0.3100662199261253,0.0,0.1002612940208489,0.0,0.0,0.05948552558443386,0.0,0.0,0.5076325409745805,0.2971878601088415,0.0,0.1339222725571893,0.5422375980881553,0.0,0.0,0.0,0.15844870246078419,0.0,0.0,0.172201434105933,0.05970226416201447,0.5389990304137597,0.0,0.2847215058816912,0.1541839483040482,0.4040342743436077,0.2185036543172215,0.1276667572076716,0.3104589816294444,0.14570582357995052,0.5029240063353393,0.5363803413999276
