index,hsa-mir-1296,hsa-mir-597,hsa-mir-145,hsa-mir-31,hsa-mir-378f,hsa-mir-1291,hsa-mir-132,hsa-mir-3662,hsa-mir-1260b,hsa-mir-4518,hsa-mir-1294,hsa-mir-338,hsa-mir-107,hsa-mir-3177,hsa-mir-34c,hsa-mir-3200,hsa-mir-4437,hsa-mir-3934,hsa-mir-4799,hsa-mir-1304,hsa-mir-4458,hsa-mir-5680,hsa-mir-3619,hsa-mir-340,hsa-mir-187,hsa-mir-4424,hsa-mir-1909,hsa-mir-26b,hsa-mir-362,hsa-mir-100,hsa-mir-579,hsa-mir-3181,hsa-mir-1295a,hsa-mir-4651,hsa-mir-466,hsa-mir-20b,hsa-mir-4454,hsa-mir-4632,hsa-let-7f-1,hsa-mir-3194,hsa-mir-301b,hsa-mir-410,hsa-mir-34b,hsa-mir-202,hsa-mir-1255a,hsa-mir-196b,hsa-mir-330,hsa-mir-639,hsa-let-7f-2,hsa-mir-23b,hsa-mir-3653,hsa-mir-4449,hsa-mir-378c,hsa-mir-548b,hsa-mir-874,hsa-mir-215,hsa-mir-4420,hsa-mir-449a,hsa-mir-1226,hsa-mir-3916,hsa-mir-582,hsa-mir-2277,hsa-mir-378a,hsa-mir-3679,hsa-mir-4443,hsa-mir-1248,hsa-mir-509-3,hsa-mir-491,hsa-mir-4484,hsa-mir-363,hsa-mir-147b,hsa-mir-7-1,hsa-mir-138-1,hsa-mir-151a,hsa-mir-190b,hsa-mir-95,hsa-mir-618,hsa-mir-508,hsa-mir-106a,hsa-mir-3174,hsa-mir-214,hsa-mir-374c,hsa-mir-2114,hsa-mir-421,hsa-mir-500a,hsa-mir-3138,hsa-mir-2115,hsa-mir-378i,hsa-mir-375,hsa-mir-135b,hsa-mir-148b,hsa-mir-4791,hsa-mir-188,hsa-mir-548q,hsa-mir-584,hsa-mir-642a,hsa-mir-1287,hsa-mir-429,hsa-mir-3064,hsa-mir-381
TARGET-20-PATJHJ-09A,0.3000727191029956,0.14108999774145844,0.09636591156299842,0.0,0.31243243233332174,0.1493295031417238,0.41770854269891045,0.04647907340242949,0.2770783876194671,0.0,0.3494614778794261,0.2283723499156382,0.9562666784036153,0.44446339020469156,0.0590921769674718,0.23930337683020103,0.0,0.06936314820447195,0.0,0.692264633499293,0.45777720199419214,0.09695328460563754,0.0,0.873165924736514,0.16248423170638987,0.08364707477266177,0.0,0.5365039708075074,0.639926006952145,0.23160873184147357,0.16034173266754584,0.15426229831186306,0.0,0.5094928979098586,0.15371465132095577,0.570947189985122,0.0,0.0971898980111705,0.8424120041679588,0.1854197119060434,0.3495930527529607,0.045356225037100226,0.0,0.0,0.5929535610362234,0.8964375876759576,1.0,0.10886465524489297,0.8403103632387574,0.8584304697499923,0.2492810439643141,0.19173241167054758,0.8818543506726704,0.0,0.3030976037838391,0.7415386758506552,0.0,0.0,0.32733053788097055,0.06872485912372761,0.4797633841237547,0.1268456236317774,0.7365695648197366,0.22019180183264978,0.2841717509120041,0.2683505233925805,0.051743587882026,0.31474902916160274,0.11417714772338663,0.6305410618151814,0.2810149378949762,0.4021508641135123,0.3190075469112118,0.6764684628440134,0.0939471570424027,0.0,0.0,0.033374294967451014,0.4848367384980133,0.6248165697696616,0.05309711796278994,0.0,0.0,0.9925800076994429,0.6199573494379569,0.22413688603726542,0.17539249945269378,0.0,0.19313254789218504,0.0,0.8156720934993513,0.5933324365969652,0.40334755191881283,0.10569417332248894,0.2373865708000641,0.06932344162119768,0.5719268072303269,0.14867925667650844,0.6774255776170645,0.0
TARGET-20-PARVLP-09A,0.3376332268098496,0.0,0.5405512274252885,0.06403105262090449,0.0,0.4008341446589575,0.11455123839210368,0.05403834394051919,0.08215866579962106,0.0,0.5540477599537897,0.7528769829856881,0.6084820273119598,0.0,0.0,0.21107587553645726,0.0,0.1488529461571234,0.0,0.32385600196078956,0.0,0.11272158750498305,0.2560500401260291,0.5992291003923715,0.0974788233955815,0.0,0.08774978881777554,0.46573643502179585,0.5653021353421269,0.8238149574127904,0.30718598114593165,0.0,0.3420833729502849,0.3895666993803337,0.0,0.8654014452802935,0.0,0.060603923163238115,0.7947496768689404,0.3552308882912717,0.3835177073466027,0.02828241652035719,0.0,0.12755890906262474,0.1988967461597851,0.8567236313517048,0.2645927702692985,0.0,0.799012752052378,0.5783491166285166,0.3878174283851535,0.31301444018973834,0.402097413913593,0.06955596379467589,0.8081932064614475,0.45797347223915996,0.0,0.0,0.3193771641496318,0.07990214310936757,0.4033489806786818,0.3772965923924676,0.022150683663877624,0.0,0.09628849995738999,0.26617095429373056,0.15512938613143493,0.4346793357249801,0.0,0.8335375919723623,0.0,0.3618999161329066,0.0,0.9218347169765575,0.1341552461786391,0.10606534601741191,0.21855766590218972,0.35930411767074477,0.8155797368401945,0.0,0.1591873244989496,0.0,0.0,0.5419241644597987,0.5856043891245275,0.2032468573425949,0.2730042805154565,0.1325134798296528,0.3209469715790226,0.28352396373923383,0.6305009890073472,0.17154990662426495,0.14431395808416528,0.5904402279620027,0.6023250565600008,0.05665389193695485,0.7930545631000923,0.23906883140142285,0.08125056034746547,0.2880875363691792
TARGET-20-PASREH-09A,0.18213055963429173,0.5342840795835716,0.2783128280978554,0.29220122102982626,0.5342376837648021,0.14422076124251504,0.6394943138683278,0.2248814144474879,0.17861639232632867,0.0,0.3192172561890492,0.5101358956323608,0.7205333164501999,0.47834328829307815,0.5032946399854671,0.20047012501824277,0.0,0.0,0.07502671782630106,0.32153226558278336,0.05061034822100465,0.09287503113975408,0.0,0.7985537007450751,0.05822780452281715,0.14979883278693482,0.07229994315505425,0.6388686200931128,0.5077438414760629,0.917329142588406,0.42092386972056106,0.14777339228557954,0.0,0.12447459924242378,0.6050711577715963,0.26687632031244557,0.3167573964857859,0.0,0.8064604842178849,0.26739476763583947,0.41514908951792295,0.1676902956378048,0.22816003756050718,0.2461403780839513,0.35198657412789125,0.1048942172602916,0.7736202879768277,0.10456338063938136,0.805066593196861,0.8695766431186331,0.4584122378938578,0.35198503193278674,0.7297005399671088,0.15121758851447958,0.4093548614764574,0.8848634614237431,0.0,0.07250967070841986,0.44108754097036007,0.06583400920509166,0.29366008502456836,0.15400678331104176,0.5000892140223425,0.08032645238774612,0.04298156536383055,0.11366746023344271,0.921074330052875,0.43940293064518976,0.2654125142337129,0.27714149782237674,0.10251486586327192,0.4563434655330476,0.0,0.8097351761390827,0.17310146402917811,0.08739073439486869,0.044232699721492734,0.9234583046684891,0.2973874965155963,0.2043969979702625,0.0,0.21890206633583154,0.08537811402558071,0.669945663844812,0.47301922890567405,0.21613727443175434,0.18393605734966173,0.10918222354766001,0.49697242017375215,0.0,0.7396120933668193,0.8613750077703398,0.3929962375302911,0.10124824216678406,0.5191137842765229,0.1724413757867791,0.9863995122284839,0.07638742486814555,0.2646414101247914,0.2474338201615516
TARGET-20-PANFMG-09A,0.381278303276017,0.0,0.10069000746170917,0.0,0.12879424087741223,0.13853541448819143,0.5491768238197312,0.16906997685788727,0.0,0.12215579558887527,0.08109636728042699,0.19153569935402276,0.766078870882013,0.3709165956658342,0.0,0.18486971948011816,0.0,0.10089814047000442,0.0,0.37354961864994873,0.07685236661975399,0.07451913718150212,0.15278758173728763,0.6932103813461445,0.4852412360334653,0.06429186865787628,0.05801052571470027,0.45561491911283225,0.45937934174996653,0.12437448465304281,0.29875806916140313,0.0,0.0,0.0998733418737806,0.0,0.5659851816125251,0.17349357130011878,0.07582467110476343,0.8023330943322389,0.2229689451385747,0.657099609391299,0.07681383099855292,0.0,0.026146470082009005,0.43492314520463204,0.8794100186251317,0.3736340159502063,0.0,0.8021189985393877,0.36782732865530243,0.24145897292027219,0.11815370733372081,0.8103859040142187,0.7444189970468205,0.45472035307344727,0.5194075115527519,0.0,0.19974253725960103,0.4184988051537325,0.052822524019188064,0.4701763326741741,0.3686370800595769,0.8201232871216231,0.06445066937074409,0.09306329212539229,0.12020204912713449,0.07526809168396546,0.419657076109483,0.3830973326750446,0.4712611341610123,0.22196424974920542,0.4793432334541685,0.17671618178465026,0.9987183706585423,0.0,0.07011876114436023,0.24016133304151405,0.08806902229110962,0.47557020151037205,0.16602412778515385,0.0,0.0,0.06850391664253094,0.6959928146128616,0.6401326995136742,0.1788946609806591,0.0,0.08760336329886748,0.24011904633921344,0.0,0.6449055413417473,0.6300962177743018,0.60452222207166,0.21922176770879123,0.31452541259739886,0.6779302448109549,0.5575613807770163,0.5456000019562766,0.25420894416669976,0.030500953929691772
TARGET-20-PARYVW-04A,0.5960688036420978,0.2613268168557812,0.3416682263268961,0.01448822072996319,0.04408188273521518,0.16460627231467842,0.21545935557978813,0.3065964163557172,0.07016792650252617,0.2283851038576086,0.02966859902655247,1.0,0.6973855878383031,0.017391361303024152,0.1412637144212656,0.03751833365001776,0.2564811284392984,0.0526328714527992,0.059430279137959764,0.13690567966747624,0.013898625792492968,0.07356831253582262,0.0,0.6318338945819668,0.03962938675183444,0.21827791451908335,0.0,0.3390780257340251,0.5922569751892203,0.3889008592797448,0.42548662303966145,0.0,0.16897275901558867,0.15837582828352695,0.30315989352967193,0.9512453406728308,0.0,0.03955345607577594,0.5913991391269029,0.43791662990955754,0.3407479589995455,0.07599145278563552,0.06416187164854928,0.0,0.27757846612836007,0.39776649246233997,0.34861031183596025,0.11970113400220249,0.591067828704797,0.3495661327956243,0.15205973838639925,0.16684401410632785,0.7909090673723063,0.0,0.562177704833596,0.5010831726818141,0.030101048580838466,0.03903845459016422,0.32307935040382724,0.052148536643809425,0.31328146529027406,0.2401222793125219,0.7928630613490135,0.13818868414627905,0.02314082895807761,0.030786420017082664,0.06306685109061294,0.48242145904004974,0.2297014837490762,0.9787633238672998,0.0,0.30166782412203386,0.0,0.29518362813817,0.03552503161084135,0.06922408296178566,0.055377557675017175,0.23554949498074315,0.9551369245598351,0.058864027184280604,0.21466812710956987,0.11785460191521951,0.32084939230070497,0.66858500518894,0.6905687709801209,0.08262869857423523,0.10529598212893627,0.029983648040806096,0.29443657426204145,0.06813876582675192,0.34590242445930675,0.3050303289786443,0.2621664045584827,0.054511003367485635,0.5259304075424348,0.06411000669887264,0.8851228611134274,0.0971918910168701,0.19467085385853067,0.08174715135681844
TARGET-20-PASGCE-09A,0.040530463775913066,0.2164367300206745,0.22938193584940617,0.08448523355834013,0.09271026228570081,0.16807326242396242,0.25899303313862565,0.12875793708478434,0.03909718284432302,0.16885572159848816,0.32781666714027324,0.5253696541756723,0.6064691862181659,0.18313912877380037,0.4059912907221038,0.2854325787939419,0.041189447180159,0.21740720639601296,0.0,0.49916807423113585,0.029230721618055212,0.053641286336529176,0.2555193744347589,0.5325892033457424,0.04987782201473589,0.1650528130044429,0.20908268025827478,0.3528728772706111,0.7780965410166134,0.1545951298888676,0.47194853363714134,0.0,0.0,0.0,0.021689926378525404,0.8321582003754294,0.0,0.055381302386436244,0.7792871029192652,0.07502118043715378,0.44006446198419763,0.0,0.35810746097244867,0.0671243273412524,0.4643308431652251,0.9534615551760015,0.2525775213165533,0.11521104531122524,0.7805629638857812,0.1597530510973868,0.39012426838920006,0.11661897863114948,0.6556098162253177,0.09177503111435861,0.37872193172491153,0.6397803620804385,0.0,0.08042044701163137,0.4182904810421105,0.0,0.5265323180038417,0.44711550010247125,0.3556193406511512,0.16546049293213982,0.024824610302462656,0.5354796937308895,0.0,0.14122074726533215,0.0,0.6748868882166508,0.05920890906887517,0.27741480159893084,0.0,0.4886201084604739,0.2943240343982343,0.050473753271541924,0.037889642963875425,0.05119727397499272,0.6501469298633176,0.22521069661897697,0.0,0.12642998097420974,0.04931133594375384,0.3809938934545189,0.7425081053219731,0.0,0.37509763389807205,0.22489907111071164,0.4292917861303522,0.0,0.8219812052554918,0.17934864113036256,0.5545173858402562,0.33128073839210276,0.5999619253907623,0.13115038614115973,0.6670451020337853,0.32826542850735474,0.16661457233307023,0.0
TARGET-20-PASNIY-09A,0.3883748616218383,0.0,0.15031988737885485,0.0,0.0,0.5857745535289334,0.5043648483108336,0.0,0.3397066281717388,0.0,0.0,0.0,0.31874910198159867,0.6226280399073333,0.0,0.28412909848766366,0.0,0.0,0.3765084388529168,0.2924566231748027,0.0,0.0,0.43539054038199826,0.31939452391644846,0.0,0.0,0.0,0.0,0.0,0.748257497114812,0.0,0.0,0.0,0.0,0.0,0.40419561356770634,0.0,0.0,0.3820086244184302,0.0,0.0,0.0,0.0,0.0,0.0,0.7286191293385957,0.3061271275746592,0.43906007908977523,0.3761506378977335,0.14401963223705327,0.4942466769226072,0.2468640736580618,0.5805264366968786,0.28759743966087964,0.36421712646610316,0.3702820596787984,0.0,0.0,0.6008369423072146,0.0,0.06514773561227977,0.23221576277924183,0.5824480865489705,0.0,0.21569545547836055,0.6756638886178875,0.24874350615729643,0.02814871206278821,0.0,0.36697796550835043,0.0,0.5312176567516413,0.0,0.8089809252616293,0.0,0.0,0.4217152525607198,0.25096554818291594,0.13085186574817026,0.0,0.0,0.0,0.0,0.3385570969667854,0.5402523279824736,0.5097864776062152,0.0,0.0,0.4877998769171462,0.0,0.7818687140089464,0.2750731264966282,0.0,0.0,0.4346832132077384,0.8964595784755082,0.48447983512571613,0.0,0.3359518271635466,0.0
TARGET-21-PASIGA-09A,0.3857875828135127,0.0,0.35606427946279784,1.0,0.24070922605463038,0.3389220983153541,0.4258135786390862,0.20710781960230049,0.10151036564185068,0.4145938052235731,0.203770228179199,0.5614304978464892,0.969534237964019,0.3445375457799096,0.49623821020447156,0.13597855704794007,0.10694263728648025,0.8328665629670172,0.0,0.2034583224340781,0.19013391979876998,0.0,0.0831722721404165,0.4181196249853741,0.45811084518122086,0.21820504171175467,0.33631059183856277,0.48697099571435,0.6737906541937141,0.4979495384992775,0.49116722582607886,0.0,0.0,0.1866576848634807,0.056314859466879315,0.8247274409451839,0.21820504171175467,0.13597848315277655,0.6051666121342145,0.41571386410593375,0.6497136306302972,0.1716467062392928,0.37144622238855973,0.0,0.46811620283254235,0.7970665410302741,0.650769854086579,0.15231264763184646,0.602070669120176,0.5434603759968193,0.34134063642321194,0.06796873376045738,0.628412894868739,0.785686791424355,0.5215834625285378,0.7247298796789906,0.0,0.27240571147440035,0.33148910915634566,0.0,0.6081475532763183,0.3408474221575911,0.6622175931713987,0.0,0.06445362773971167,0.3828222960426584,0.0,0.29707173945568865,0.2728684145374701,0.8168401175086629,0.2791672222324617,0.6103037882832953,0.9195192382802747,0.7167969268457159,0.05139326652505515,0.23798137337865788,0.2839206707291035,0.1487137534267521,0.7631063359901618,0.5948244364356733,0.2767215039110279,0.0,0.0,0.6239388427079784,0.6648171067537619,0.1768480712072187,0.3409027668507093,0.0,1.0,1.0,0.8225935781544751,0.4331036242495683,0.6419433520662651,0.15182826531975552,0.5119318591346199,0.2240229302901139,0.6793772934721849,0.4694647997664764,0.5621388576134062,0.14795259477322212
TARGET-20-PASVVS-04A,0.4509980489069342,0.6836434321993323,0.35438156429686285,0.1758753670264743,0.10985828842623961,0.13707496160103053,0.13429943452928605,0.20978146429094527,0.08834422244178501,0.05343323212573168,0.025633649818053186,0.5783943288896991,0.36177837847307526,0.1673892548668213,0.0,0.09567020118029462,0.22188840726729242,0.22150714599523197,0.0,0.15453528602346842,0.01776255923868208,0.06356297308007754,0.03795934045250861,0.6174525922740641,0.14113661074768147,0.19200136947323285,0.049481537546303515,0.5912241300014127,0.557405610195693,0.749451916126181,0.474905818974944,0.1480610938660112,0.16367361855358037,0.0,0.049010684180500266,0.5417981117966584,0.12780654852491427,0.2075007594626525,0.5027131394603457,0.08827673098382431,0.4866720459852232,0.05583744179409771,0.0,0.011436955556840716,0.3320550854324689,0.9418649922598186,0.3491264555843814,0.18645794330657886,0.5016306059186686,0.41677343785212906,0.2504279626368001,0.07163318992506072,0.5065495030545497,0.07479268897350977,0.285793705667838,0.7295257622520408,0.10982312529693333,0.0,0.42974242577361343,0.04505630096166554,0.8547433078888129,0.4795636251551448,0.38625203897846694,0.26778181837756143,0.056093834262276834,0.10380866856879434,0.09283383248087304,0.5161918265836002,0.19555691504486547,0.48167674757345996,0.07016040349283663,0.310260257369287,0.040843656291213504,0.6280415874193697,0.09875074331118526,0.08756087633998895,0.4896050409122819,0.12012086646254234,0.47549949992305923,0.10954637160163053,1.0,0.07682738920864389,0.0,0.441558178705084,0.732609365400219,0.15561084929164878,0.14460555319455784,0.07472349296701723,0.4084337147509798,0.0,0.6378475862252888,0.32083553196479014,0.4982844654161063,0.03553478611620251,0.34525616382485746,0.26777777773899364,0.4462976418533724,0.5115575064895684,0.19289347194456746,0.06249486913094372
TARGET-20-PARWXU-09A,0.3895349983848167,0.5289071057324721,0.11145851078831973,0.5044005416258459,0.6281658578468837,0.391220265320668,0.40111973635532205,0.17423710102720136,0.1064943365215596,0.23951156551902283,0.26272356534840374,0.23581610792817054,0.7067420015608485,0.5162493876049646,0.0,0.0,0.0,0.4660784835248907,0.0,0.293529693313629,0.0,0.3634508609603322,0.0,0.8114410550674562,0.04899936451976583,0.22799216460476837,0.0,0.817811250116304,0.8597825569041099,0.6791339484455585,0.2827404562870309,0.5782863918764658,0.13748225512330586,0.19582223136029608,0.0,0.3099056171328584,0.0,0.4978999202039992,0.8435010816590145,0.10641297910125819,0.6045918580336919,0.0911916595737097,0.0,0.20737234605333066,1.0,0.23082280717602102,0.6483649628649015,0.687955868504388,0.8425395932564537,0.5750416166995207,0.3666387037377535,0.3117667446417796,0.8475408044190119,0.2242709270305752,0.158824715065748,0.7190643740469382,0.1724369554261325,0.11407151016947187,0.37313311158878554,0.18731951399808433,0.8821386312071753,0.3520205510896101,0.9000069722956439,0.1263687952366107,0.3014921719698806,0.18723745905954126,0.07797838621763907,0.46555004777537967,0.7046974500463208,0.4335531637845202,0.5784351524375152,0.6702392602335938,0.8163045387836878,0.5664953124729597,0.3276680607484696,0.42242472470467063,0.46986098809088955,0.15453700327357187,0.28104534932411934,0.5284905519507751,0.199046306853705,0.0,0.3341129329267527,0.8555891415200801,0.7120770941019873,0.45552955798389516,0.4166068806485335,0.42726632403760134,0.49126159228639155,0.19910347375533485,0.5372496795659594,0.8804570417536144,0.646609101982001,0.15928275184717283,0.2959842883739311,0.03978494987739955,0.5170540144578099,0.48610321221764347,0.37773399403911206,0.11333481289304126
TARGET-20-PASELF-09A,0.16404414705835801,0.0,0.4898318339917952,0.05897934368203445,0.0,0.17995949120000915,0.4216642521621301,0.19255460020814066,0.0,0.1702012123977323,0.22488185850080414,0.8082740799547978,0.6061220615355842,0.1844233832793762,0.11098872797207446,0.10540594254228762,0.07972658645839908,0.3277568494309882,0.08387516086403703,0.33028415378604714,0.05657919233851388,0.10382845475306829,0.0,0.678699980599375,0.034819826883558995,0.23334696005087185,0.0,0.3948752532791757,0.3330051413061289,0.6540640431384592,0.32112072405631525,0.16520137636931867,0.0,0.0,0.07793127607952154,0.6004000401968693,0.0,0.18254502889499782,0.8358077792095475,0.0,0.04819979020761749,0.048357329692953206,0.0,0.11913012993330023,0.18507234733756434,0.27423008980497066,0.2724445254551551,0.0,0.8402038747738301,0.39857881794711836,0.24562960353539648,0.052687045670744954,0.6524265122746447,0.0,0.1732823456312864,0.3861071284372076,0.0,0.0,0.2748444909706853,0.07359828968109071,0.5755531860778837,0.3205392148695912,0.5455733215059984,0.08979993142253365,0.18588409001207296,0.23493121555438068,0.05541283923513364,0.26647927352061906,0.0,0.4985827064152681,0.0,0.17417402041743202,0.13009955682941227,0.6121092507630215,0.35135316256067334,0.18135073085672712,0.1533556141059636,0.03574093945386613,0.4429403848394637,0.2268857437598005,0.0,0.0,0.0,0.5478023704990798,0.31339720893964973,0.07260059303934265,0.4505437127539239,0.47218471681653007,0.12633299334446757,0.0,0.7010736931963493,0.4241320530308493,0.0,0.11318917906819315,0.47063230130244904,0.10936983287727423,0.5371859527884946,0.08539634592090921,0.13892236300358246,0.09907909618619214
TARGET-20-PARFGK-09A,0.6204604780888141,0.2858099799410497,0.5215589359040639,0.1115648111405007,0.3394472664197514,0.8194414339207883,0.19120594218575215,0.31265263423942796,0.14314954476475011,0.3219511261333564,0.18763766417732136,0.814216979010328,0.6563675000593765,0.23545659937252125,0.0,0.18132803410766185,0.2651524095673466,0.40475281849885575,0.0,0.3424719972898079,0.0,0.0,0.0,0.7188688529671401,1.0,0.0,0.6667506837238248,0.6742455921304451,0.9002518192938799,0.6318212539318024,0.6360329324127195,0.5494220303916239,0.18480346351703106,0.0,0.0,0.6344525974157459,0.0,0.1856532008055221,0.3934061371836002,0.0,0.8511680507004911,0.16363514095619847,0.10663838985700638,0.12115854410484571,0.3871250094562423,0.7737899303145974,0.7324242503745573,0.7039000608823979,0.3965434161761059,0.315569541424495,0.7407933575725909,0.8737030824020795,0.6191323977039952,0.12119116657962112,0.46643259987898966,0.6432766578511181,0.4075293712148256,0.0,0.4976985508294171,0.0,1.0,0.752523483177776,0.7079211542874493,0.0,0.21532627589441852,0.8733909597537762,0.10481844249327807,0.6650278532290712,0.8843475307296986,0.6316125343249382,0.5135723676720678,0.9593067720784425,0.9122243378352222,0.640048197598037,0.29357957055365763,0.0,0.7755784330962956,0.0,0.5909379202204723,0.6660056701424784,0.3098361119113662,0.0,0.0,0.8708369382208211,0.9111667612796313,0.0,0.3181806294796311,0.546974066472071,0.424578327375861,0.0,0.6401205854926921,0.20379767416350472,0.9220037714292681,0.5072269179143476,0.31477975932751767,0.21663184774465283,0.5628991091331305,0.2840087340374312,0.6173674876541977,0.2082367959336026
TARGET-20-PANUDS-09A,0.6792991154817177,1.0,0.686185042258735,0.24671332144845556,0.0,0.4769023436549839,0.7694166905071229,0.0,0.0,0.0,0.0,0.4790122593554701,0.6707482057512881,0.29614958189487284,0.0,0.267804259278513,0.0,0.31072437622731686,0.0,0.39799542253507425,0.23667337741090758,0.0,0.8925963757367299,0.5858683012360435,0.51935334293113,0.0,0.0,0.22460687221881503,0.8213473945540771,0.322316877433482,0.43278414464112847,0.0,0.0,0.0,0.0,0.7357812805460484,0.0,0.23350850195968967,0.3589354513204124,0.0,0.5191455370892776,0.1089728910070732,0.0,0.15238923978033564,0.0,0.7917531973015125,0.45902530296606825,0.26155828005572446,0.35735039694731907,0.9534458224641555,0.6156549833613869,0.13386166755983747,0.6855050417721426,0.0,0.5343725572226058,0.17612261274543498,0.0,0.0,0.5783881502721128,0.0,0.44417589352937953,0.8605142977466164,0.9033189461295379,0.0,0.0,0.39779071330315047,0.0,0.6952160469743549,0.0,0.46079184412303703,0.0,0.5468723801257345,0.0,0.8867002375075788,0.2535761546643909,0.0,0.5444866481746299,0.0,0.5488263713296249,0.0,0.0,0.0,0.0,0.48088228969903285,0.9495260098161258,0.30369163726926707,0.22708010881453491,0.0,0.4515042408353365,0.0,0.6857872128718505,0.0,0.6027656340185017,0.0,0.08737413368116431,1.0,0.3970054921242264,0.0,0.6243948127402842,0.18734260191042876
TARGET-20-PALVKV-09A,0.3468387405700318,0.0,0.44502868774426385,0.18744816630948377,0.0,0.093582296701895,0.5912551653134104,0.15819493929019907,0.09511305562805096,0.0,0.2194524359774586,0.5292214708022549,0.667210706891908,0.08898072115262068,0.0,0.0,0.0,0.17043968353655525,0.0,0.3056098867382067,0.22336228655864732,0.13049499427111094,0.0,0.7983379844811369,0.0,0.0,0.0,0.749429607632587,0.09071638583040073,0.5256528240279835,0.30272153967790694,0.0,0.0,0.3192906594918326,0.052765826694558565,0.23423917814862885,0.41469281729402285,0.25842345267384836,0.7474381423090262,0.173507727083434,0.15318858649272876,0.0,0.0,0.1438184954160418,0.28047690772850853,0.19783051139504657,0.5266908106167916,0.0,0.747878924046343,0.4716907989868424,0.27692704881391683,0.17556200210299702,0.7669652003036558,0.0,0.3872690773255547,0.6436847477041495,0.0,0.0,0.2636971645363722,0.0,0.7144771112438868,0.16441127927986443,0.7434024915970991,0.0,0.0,0.12024633164581114,0.06964466682791565,0.48449122413216883,0.0824224573180512,0.16539633546832277,0.4524362240204893,0.3058869662221204,0.1635133737038162,0.43276422749868226,0.545097516784719,0.0,0.03324429300607503,0.11359186360098865,0.20338143202656023,0.4825294319103653,0.0,0.7777652588833747,0.0,0.5757112632980673,0.2116123382960507,0.5524369550578502,0.27407209764853674,0.0,0.43263580065816115,0.0,0.5240075202726684,0.8387389431869883,0.06478912719266432,0.2597125695569484,0.47592368376018357,0.03553304592946353,0.5125146273889838,0.19594191434617136,0.09406176440336547,0.0
TARGET-20-PANLLX-09A,0.7941857302194262,0.0,0.7040419216505256,0.24602183517876416,0.0,0.706243361277445,0.42759020792226754,0.0,0.0,0.0,0.27646980137556854,0.553939018782638,0.14840159209060189,0.0,0.22410108633616704,0.8159170702329507,0.0,0.49046466613938117,0.5538069881311682,0.39739111776158464,0.0,0.0,0.9531657859352741,0.0,0.0,0.0,0.0,0.614377866090702,0.3291606749280187,0.16657489527945524,0.0,0.0,0.0,0.58045943292802,0.6453761079529133,0.4672509744224064,0.0,0.6516136899426078,0.2134783551837207,0.8129981930985918,0.0,0.0,0.0,0.0,0.7638407542943378,0.8533586005825946,0.41090881367726473,0.26082518644602076,0.21891839625026166,0.16524038298873767,0.5854850320187408,0.27921196206789684,0.37858096472580066,0.0,0.9999999999999999,0.0,0.0,0.0,0.6013342101997262,0.0,0.31779453834525834,0.9577708957157824,0.42452459762550854,0.0,0.0,0.28612825026657907,0.23114479663574225,0.7243117333378659,0.0,0.4858567040801797,0.0,0.30953638743997414,0.0,0.3523131746843089,0.6875572910031417,0.8133792160969487,0.3298726528303451,0.23598860291916168,0.42523388003129353,0.0,0.0,0.0,0.0,0.1605814682139495,0.6145253802896768,0.0,0.4278936659187774,0.0,0.13622221304582124,0.0,0.4797778777885118,0.0,0.34036879155116506,0.4721485153660169,0.6668178008868534,0.27312818588753235,0.42773958344130836,0.0,0.49415218985646164,0.0
TARGET-21-PARLSL-09A,0.32821201118322824,0.42290046871062326,0.4611516941224547,0.3976044650598127,0.5022652046687152,0.4396198111920676,0.5691011957446308,0.0,0.0,0.0,0.22857075446903025,0.8443129982816442,0.7930494453394275,0.3325182745771809,0.05301624912136471,0.06320590763970481,0.0,0.11603065987046006,0.0,0.20991997079274077,0.08837854463876407,0.0,0.17354772384124317,0.4366584826203476,0.4367770876235775,0.0,0.1262540958146805,0.48676483691601424,0.5630884136058034,0.31001385533094067,0.5098294265378521,0.0,0.0,0.21736431999045516,0.0,0.5057068627745933,0.6038873593795934,0.34244378025247907,0.32831821403950867,0.0,0.593895507308937,0.26470854475589634,0.0,0.0,0.11097728847487412,0.8894875293619098,0.3757469386422432,0.3413295081303667,0.3255419841808689,0.38533958010291136,0.3683713424679534,0.16709670453941497,0.5869744574976137,0.3009128444687643,0.4045814897763145,0.5371748534648186,0.0,0.22688272372347226,0.2820220619191794,0.0,0.7507418546368676,0.4496924478911635,0.5349992229720288,0.0,0.26229962707104726,0.3658350768948764,0.26026002202656995,0.14432920303495986,0.18355075381097263,0.46934231395821974,0.0,0.29769496862483136,0.0,0.6188712886082268,0.2091493546014825,0.5333113591188231,0.2599201446825555,0.4321275486425721,0.5212665896106861,0.1909241241869652,0.08882084786983431,0.0,0.0,0.37828751391198856,0.6064325730295397,0.2775476544471965,0.47101803599586706,0.0,0.4596687843742996,0.0,0.5157183859447823,0.2878086711363578,0.4688525904121344,0.17680519112136414,0.23575503172638756,0.19059271322182764,0.4771878784652205,0.3264650399737888,0.5457565537806999,0.08584407262514833
